Id,SalePrice
1625,141649.44585639733
1626,179586.464069765
1627,201239.12794009008
1628,304660.6078265265
1629,206011.21081790398
1630,355940.74133548635
1631,291580.4481562128
1632,267544.01030554355
1633,197130.66985267622
1634,194027.45390349126
1635,190910.57485067123
1636,174740.9922599615
1637,227310.19301083492
1638,194352.3088800151
1639,189194.4605693916
1640,250896.97454691376
1641,200281.15290184692
1642,275419.2905642232
1643,228368.10653785075
1644,257671.0023226663
1645,209871.90601111553
1646,180906.44101041867
1647,183491.26751879018
1648,131095.19900162888
1649,145184.20244235377
1650,117259.59827128003
1651,124744.99384084268
1652,99677.51556892274
1653,103438.41423322228
1654,146929.12408439425
1655,131914.50226011797
1656,149040.78307248233
1657,161397.7934597029
1658,150476.17784328936
1659,123642.14032172662
1660,166643.5448970009
1661,447768.90775911766
1662,398150.8390883591
1663,400189.3591515895
1664,442598.74837959674
1665,357782.80134809576
1666,341410.3364456467
1667,389485.06166605727
1668,375536.78663988505
1669,340780.2244909784
1670,381989.15059539693
1671,276950.0786411623
1672,396822.3735517988
1673,315792.0504236366
1674,260266.59330793156
1675,208297.57012198627
1676,204756.70164753177
1677,220546.9017865843
1678,476874.31898083934
1679,399232.17694662884
1680,340428.86213978456
1681,291214.2204897457
1682,359648.4712864651
1683,192701.10510675306
1684,185933.62905853824
1685,189900.07241439883
1686,177134.21094548109
1687,177654.06483023928
1688,197832.28097241255
1689,198402.31616124103
1690,210156.01574514224
1691,200258.52012687235
1692,306698.83076282137
1693,201931.37836305104
1694,195809.69420369918
1695,186241.23942430795
1696,276606.78606990253
1697,184930.7531671225
1698,346441.50419109664
1699,332860.4702457572
1700,283474.7261730487
1701,302527.14361187484
1702,252682.97092088615
1703,248031.1090001436
1704,268065.7029517727
1705,276780.2396149995
1706,247400.78035850637
1707,260501.92427602742
1708,218418.45019241405
1709,274567.85658315674
1710,249042.27835991478
1711,304018.3546624175
1712,260745.3957599643
1713,279130.6602344392
1714,231779.15825515683
1715,228626.7656816718
1716,192694.35348657315
1717,192676.05847537104
1718,163067.87467499287
1719,240914.92951426492
1720,177264.19889133584
1721,172600.01648360313
1722,141128.43851824527
1723,172876.64966382907
1724,219888.28285956965
1725,265330.412450866
1726,201152.04187876487
1727,147606.23018291412
1728,175608.07678762166
1729,194041.05692816532
1730,138796.10810454932
1731,126184.4810821845
1732,149323.68177091936
1733,105292.0714781543
1734,142928.44295286716
1735,120269.70871076852
1736,106529.81046615203
1737,286754.77015946514
1738,282697.4517479953
1739,251493.68314856105
1740,195934.8645283074
1741,180208.1961664706
1742,172564.959479768
1743,180623.66113741221
1744,333105.015497015
1745,249898.42290289502
1746,233767.7090757906
1747,245635.85339863546
1748,214301.90694333782
1749,160482.2304632383
1750,135117.86282401113
1751,250858.47061048634
1752,112583.59602536965
1753,158578.48069909032
1754,204820.05329049233
1755,184994.7401708492
1756,122926.35873330417
1757,129029.2059641601
1758,156346.9042202127
1759,173146.96039249498
1760,164132.2447415111
1761,157886.81659435685
1762,199379.57158647344
1763,199555.27778477088
1764,130153.84381136324
1765,196102.03267456655
1766,192553.30462904624
1767,207422.54009165266
1768,133710.7434219001
1769,178652.68709442182
1770,161109.33368142144
1771,141117.65177311582
1772,167065.5741126469
1773,131955.8794514634
1774,167708.73821309803
1775,156995.5651380329
1776,158612.4161163278
1777,117608.48117225169
1778,145334.8763805542
1779,140750.10216794693
1780,167974.72719862335
1781,128441.21577058852
1782,67641.38872520265
1783,149704.93850500084
1784,98158.83410853121
1785,131760.09190814142
1786,171580.5690365344
1787,159119.47359384544
1788,53650.17154181801
1789,97279.06176100764
1790,86204.84285907171
1791,204030.9630321375
1792,159027.50797036878
1793,142312.56536509877
1794,167392.0174095735
1795,159302.34035203906
1796,177164.05953010483
1797,128776.1431132005
1798,136010.32424318214
1799,100314.57059936706
1800,132068.5605401246
1801,125145.27759085185
1802,142659.5366050295
1803,163646.9719667912
1804,115675.23959734503
1805,136759.99419217824
1806,126197.35913983724
1807,144295.27143260965
1808,140977.43993911275
1809,139702.1428318449
1810,144657.82317612562
1811,92477.13219467888
1812,119623.42144443892
1813,134403.48799645726
1814,118272.37399276037
1815,55556.621270060394
1816,99718.22216192592
1817,135654.18965460843
1818,164243.17012527122
1819,128984.28500680867
1820,35201.18468894191
1821,120954.68079190506
1822,173555.69566646195
1823,93659.06186535634
1824,129815.82505513803
1825,150836.0838050311
1826,116464.60698117875
1827,116243.94069864982
1828,130955.60413771882
1829,168369.11530455865
1830,154880.21961484716
1831,157304.22034169376
1832,8055.0252865891525
1833,145527.9798783783
1834,113557.26927901636
1835,96775.20814696947
1836,122042.01032449564
1837,72350.24144653947
1838,102369.14003701112
1839,131946.86246335326
1840,185602.21955369983
1841,134166.78577474225
1842,83599.82425062582
1843,149306.97252500325
1844,197040.3816598109
1845,172206.95665453543
1846,171949.1756204523
1847,186735.03228517255
1848,49829.399117013454
1849,138196.84528966053
1850,134799.49343942406
1851,139805.21989405618
1852,128930.94640286441
1853,105074.29805471087
1854,166564.70354251692
1855,193368.91635094228
1856,227939.63106561877
1857,183185.94426384862
1858,175242.4361656228
1859,134833.37090254642
1860,175313.76729701157
1861,133976.84113001384
1862,335386.57072030887
1863,320212.3020544664
1864,320276.6700690946
1865,388288.3823436586
1866,370508.07090709894
1867,231986.8554141657
1868,299050.17849854653
1869,216952.7000218131
1870,237635.9132765177
1871,312432.98892616644
1872,193517.8199849961
1873,263535.4618650059
1874,151121.5642339586
1875,221444.5879106355
1876,211885.5517010226
1877,216495.53497213195
1878,218835.83700581052
1879,170730.91002269948
1880,135665.9284302332
1881,258265.08573758928
1882,251844.4898887872
1883,211079.65420597413
1884,212682.1187465659
1885,230595.78821564902
1886,311109.49373813486
1887,226990.75827927672
1888,257577.66536709847
1889,185820.35480808502
1890,82119.63635830214
1891,119107.2635712281
1892,137213.74809205043
1893,136577.74704751556
1894,137197.0982501472
1895,151612.38922504996
1896,141899.2789625265
1897,127992.44716982343
1898,86757.53347659006
1899,177194.31732182179
1900,146275.92325105023
1901,221107.4307911346
1902,192392.92201320868
1903,250506.92799550155
1904,182110.67306122096
1905,198914.09683086863
1906,161310.14071375132
1907,217659.05731115816
1908,96669.2293250648
1909,127546.54541366847
1910,107225.50669302148
1911,235506.31027108122
1912,309713.1195920047
1913,184728.5759854089
1914,37123.184023515205
1915,358461.4770377084
1916,114536.85789346413
1917,249564.97984749236
1918,139511.390546206
1919,144671.2344079974
1920,170769.55013237963
1921,403556.53985345754
1922,380495.201415891
1923,237172.4961726563
1924,233035.0645704934
1925,206348.47572762112
1926,402714.3328842468
1927,137050.06603561525
1928,193310.10375388083
1929,107227.16977536227
1930,141281.68198915536
1931,140551.57756080583
1932,150555.40158694756
1933,203585.48313633533
1934,189893.54074719117
1935,186207.04840077518
1936,224777.00640810805
1937,203225.99745718425
1938,192506.06998437428
1939,311800.45635754074
1940,215189.44925311778
1941,178754.55182491432
1942,175419.967105128
1943,264690.105351649
1944,446244.04612577974
1945,454848.5350338222
1946,191891.9147139272
1947,215344.5382714935
1948,262533.8184322234
1949,258463.95517525624
1950,177605.90698076022
1951,265552.61550412676
1952,208493.44212000683
1953,191123.49599214294
1954,187452.37882522936
1955,130532.2785920832
1956,363810.0999594964
1957,167823.38577997568
1958,250191.03077867022
1959,137193.32711375537
1960,109420.92376009998
1961,151205.63362538966
1962,96937.96572800144
1963,97778.5658092004
1964,118803.35779752024
1965,132804.43058490308
1966,144112.67980049853
1967,333509.2943161762
1968,405687.76683572173
1969,411990.6156175297
1970,414881.8376256042
1971,492882.1355840028
1972,394982.7654730473
1973,337179.77920602064
1974,366303.0402846723
1975,460622.18847321614
1976,281503.46243122534
1977,365529.41424631927
1978,372170.8976541601
1979,328279.8165221188
1980,207042.57663459273
1981,350480.74352079286
1982,227016.68726527097
1983,225936.70849742793
1984,179898.39045438595
1985,220808.73363221512
1986,206743.9032231425
1987,213231.81140185514
1988,185347.28587331407
1989,200189.95213581738
1990,221540.26560683246
1991,224467.00860175065
1992,232947.9234330071
1993,191822.79294851224
1994,238880.97521103395
1995,194535.50854291627
1996,289829.2879882664
1997,341156.83557561674
1998,314794.79426635965
1999,343636.9024309654
2000,332190.17974434706
2001,349715.30671707576
2002,264615.8205149675
2003,248139.70303688123
2004,286485.12557254086
2005,269465.9947426347
2006,244593.0067914849
2007,256502.4765711947
2008,246040.7949785855
2009,219962.82822410227
2010,207789.7465331098
2011,162354.64854197882
2012,190643.0991554677
2013,204097.1883674045
2014,205563.95302034938
2015,245168.98212869943
2016,211538.7238722894
2017,213477.22966001782
2018,116555.32879648436
2019,146988.90275349072
2020,65877.21033245334
2021,103860.92331843599
2022,237225.65811865852
2023,177460.24978776174
2024,305500.37687242543
2025,373766.8382497828
2026,179354.19800327628
2027,158177.98969647355
2028,151680.6398269618
2029,170811.39549284053
2030,250784.7067968854
2031,236759.28435046814
2032,261691.39366708312
2033,238018.8343940634
2034,177439.2066168867
2035,243579.06476116227
2036,195638.50700238172
2037,214193.50979996833
2038,304746.9760347174
2039,254796.835483964
2040,384869.8236176
2041,308836.84503951576
2042,230022.22232408146
2043,171305.7268424254
2044,185454.95351948962
2045,225452.81445465935
2046,164993.05801752832
2047,144015.84916529353
2048,158325.0657614314
2049,151913.59835180079
2050,181280.08677765427
2051,85986.04896194662
2052,122020.13119978359
2053,147193.2999059043
2054,79141.84093752204
2055,186994.25564723538
2056,151183.42680314116
2057,110619.57105916704
2058,216478.711119587
2059,140521.78799133044
2060,164410.00170984492
2061,166835.26249866438
2062,132382.27975095756
2063,141101.04849364146
2064,154350.75273930287
2065,145859.42959499167
2066,188719.17327312316
2067,120874.64491839835
2068,159404.07982625632
2069,54641.20282042783
2070,95136.94523116053
2071,91031.46990288058
2072,158437.18238705953
2073,129819.33065747941
2074,101435.3844354951
2075,195908.63878544868
2076,132632.16490914437
2077,166626.76042088785
2078,139706.15291351365
2079,149626.50595893728
2080,112134.97949043172
2081,142587.47751475233
2082,143285.30051143066
2083,166026.5677029588
2084,106103.15414223602
2085,134545.98263486827
2086,108936.758503649
2087,108863.68758249929
2088,97676.44470088129
2089,99387.46861745202
2090,125447.71616507444
2091,124847.29733553747
2092,142514.27323147876
2093,146884.0116837215
2094,123786.6854514975
2095,216384.9924628855
2096,98890.50403493713
2097,92673.34123495925
2098,180940.42594306034
2099,24039.371225182273
2100,77724.04865168885
2101,144238.66687877022
2102,108021.20859254987
2103,115986.9943705131
2104,154789.2010736988
2105,140445.2657258882
2106,118988.10440051442
2107,202972.51635307708
2108,131307.5159378127
2109,115581.72474639415
2110,95421.15884929089
2111,138602.23680536717
2112,166788.05060475643
2113,149759.2946064973
2114,123964.64191537915
2115,191746.97091064235
2116,137159.7080691485
2117,180890.4014471571
2118,164080.7075811479
2119,102042.13586758645
2120,136047.20023712327
2121,76616.98369491432
2122,129942.23821536935
2123,112557.17625789519
2124,199420.2470904808
2125,133707.42826645603
2126,193782.3691224252
2127,157338.07287421278
2128,125347.38241883807
2129,79885.88468449205
2130,151251.61453511537
2131,141626.28321563787
2132,109688.05020921343
2133,129931.75734978708
2134,129838.44230788754
2135,125248.36781788434
2136,72503.37150113616
2137,110073.23784629966
2138,151519.93187614065
2139,158304.8755470505
2140,151159.78932154825
2141,186446.41609460977
2142,136953.8369799386
2143,158369.26985390604
2144,157838.0036369055
2145,144955.42785106084
2146,185554.18531866628
2147,200783.35669338692
2148,116249.11140927393
2149,129447.96810219905
2150,269677.65013389225
2151,121922.98484128242
2152,203073.9352383273
2153,165472.4881805025
2154,85313.32839279316
2155,143429.272926038
2156,249926.74982509098
2157,231158.55609180173
2158,270508.65696295345
2159,234131.80877960834
2160,199239.53295505355
2161,244966.64387599257
2162,364260.0322065538
2163,386394.660219294
2164,260304.5655823457
2165,220193.17792618496
2166,169805.23526568446
2167,238477.89113859594
2168,227894.1213081302
2169,213824.16219042428
2170,227052.87959917804
2171,170645.5704167928
2172,162365.30223417707
2173,223961.69333090365
2174,228722.3602193676
2175,270999.9666422868
2176,335328.40179932734
2177,255264.32854151062
2178,232024.31788359373
2179,128234.36314439122
2180,218731.68334925547
2181,222140.55846441758
2182,242518.49144188216
2183,219518.9263243577
2184,125853.38769259409
2185,131723.29869570286
2186,143943.2285150193
2187,162861.344009088
2188,168285.43690709284
2189,339868.70724573225
2190,102618.29088182998
2191,38447.581272208976
2192,85874.94984043189
2193,137436.39439880662
2194,84516.50472455402
2195,101641.72856519104
2196,108212.18342589904
2197,127438.77585856762
2198,162888.10705407648
2199,180320.02377650616
2200,150105.81022905948
2201,171996.04901209523
2202,225700.66892684822
2203,167938.7149495023
2204,215027.75846472377
2205,144122.31455664773
2206,149987.10335101373
2207,275605.63849961193
2208,251647.07516846003
2209,288861.8788073453
2210,128863.7013998852
2211,129240.6487049039
2212,130654.53333138168
2213,117291.10002898177
2214,168034.88241236092
2215,108478.28842208057
2216,162448.13125658312
2217,100322.13504703014
2218,23922.58504030724
2219,11035.088711888282
2220,18406.303143716053
2221,359379.70332266245
2222,319007.5865769638
2223,303415.84664645715
2224,218596.90122010087
2225,147249.22564260106
2226,173412.77865638456
2227,167919.7971275514
2228,316253.9599080543
2229,260171.5091089087
2230,157252.69772611052
2231,236387.86987005046
2232,193940.87537476863
2233,221729.07027236815
2234,266854.3879512753
2235,234412.8087572673
2236,251134.55616736907
2237,301450.13795703
2238,235824.21065819607
2239,121726.11051499387
2240,158649.25633494355
2241,132911.56241642433
2242,128184.20465012506
2243,126100.6797364743
2244,97675.59117180452
2245,109522.13234307859
2246,158673.52853151617
2247,127087.82979392231
2248,124984.5352543196
2249,122638.39257750555
2250,139272.85926735753
2251,214687.1205384453
2252,188091.90522451053
2253,177059.8578419599
2254,203882.36631053645
2255,188711.7495735056
2256,193133.2065739397
2257,225574.8570972031
2258,174602.36599926243
2259,184751.49059282825
2260,208654.73883363622
2261,250909.86671781447
2262,263229.7704362412
2263,418414.92218348006
2264,535027.5374318646
2265,210777.94999492564
2266,353251.0225342962
2267,386752.7230806522
2268,460523.81844628847
2269,176347.64526085157
2270,205624.73269022995
2271,224422.78520754416
2272,238913.93087062298
2273,167163.52365378445
2274,194451.65825231228
2275,194712.41612594313
2276,229964.67180195107
2277,198324.30550851667
2278,163083.56557712652
2279,159528.94341957048
2280,105285.25872451346
2281,132236.46757482176
2282,151798.90284809313
2283,113032.48875075678
2284,133741.2094100071
2285,138782.47130440208
2286,126855.70860957773
2287,408412.5763139614
2288,328881.6078718487
2289,351378.50598914106
2290,460258.8190107675
2291,378977.2681038802
2292,437426.4641350417
2293,459740.3935292936
2294,415958.8240542292
2295,468104.6939319592
2296,291408.36611947964
2297,415096.9466003432
2298,416104.7736252663
2299,356918.06991933257
2300,346522.62592160184
2301,367893.60295467766
2302,268941.82646085945
2303,267162.8502249333
2304,268655.9544618102
2305,205861.78356790228
2306,196715.68983535416
2307,207081.5208215735
2308,238683.24863315636
2309,316680.18207723275
2310,235316.44502567942
2311,203280.14494029293
2312,216011.8925192012
2313,181720.64431634275
2314,202659.47056574438
2315,192407.64239129383
2316,213387.4956291531
2317,209105.35435997724
2318,200219.34893393656
2319,201459.93212948338
2320,195004.30557750905
2321,241399.496849973
2322,205762.25230304495
2323,218600.44254636136
2324,209277.2519172717
2325,223444.16139992647
2326,209027.0733790995
2327,217078.6137399414
2328,235490.1902537836
2329,205030.21829473495
2330,185775.38674531237
2331,344114.6504660612
2332,422344.2750285791
2333,330661.3360434439
2334,294154.4840785211
2335,334144.7863304919
2336,327753.7313722777
2337,199078.84423459048
2338,255090.99017504626
2339,224683.68752110028
2340,396496.9432287869
2341,221850.59770290437
2342,235597.93782599928
2343,225945.2632715979
2344,218237.78852463112
2345,224347.38633141102
2346,243350.57652119995
2347,217047.26719105017
2348,267078.3871939854
2349,217939.55291549442
2350,350012.8843195543
2351,299516.0790266672
2352,255950.01472907793
2353,264683.9218472863
2354,171462.21320585077
2355,166376.38845821575
2356,168238.4643994212
2357,201619.22642968426
2358,218362.91222816496
2359,116427.13176170661
2360,127892.87971110598
2361,152067.58550670758
2362,264811.9240647156
2363,177386.2970553805
2364,172941.90775780944
2365,197585.85124144284
2366,198098.26564983954
2367,213988.6747444778
2368,216471.4535594972
2369,209227.16535641358
2370,167171.02278721082
2371,171362.15046357218
2372,221256.83947079745
2373,318402.88490834506
2374,330678.7245045851
2375,240537.55445150938
2376,289490.5089126216
2377,346437.6948880397
2378,172420.0532736683
2379,201528.4610073968
2380,157814.01793207283
2381,174394.37265035053
2382,209645.18622924248
2383,195734.7373127343
2384,239229.53754747187
2385,169246.91201957501
2386,141614.1225692574
2387,129997.3561030819
2388,104395.1659575231
2389,133351.5483706932
2390,190728.1314400516
2391,162979.31534904786
2392,128169.63712508325
2393,189468.2138803401
2394,164215.0655307253
2395,222514.13543066883
2396,141880.13574615604
2397,212757.15050663374
2398,123049.24960833657
2399,87643.59844987487
2400,71212.74544966806
2401,142260.31458057035
2402,137733.96297762514
2403,156054.89089853023
2404,160423.68283674112
2405,145551.36039687242
2406,137484.19292398746
2407,136846.0669874514
2408,109943.65180509863
2409,120989.33318440148
2410,186498.509470027
2411,130262.08463874721
2412,163362.3977467852
2413,140292.4825985076
2414,166883.24224000736
2415,149006.25465106574
2416,152075.41117639944
2417,145008.90111623437
2418,142874.3862060047
2419,142540.1005000255
2420,130371.71002947623
2421,126958.80132535106
2422,120122.44998651382
2423,134072.66813988006
2424,160924.44463179458
2425,230093.63124079676
2426,144596.67805886085
2427,129713.79121034071
2428,201509.75024886418
2429,113099.47608509695
2430,136388.14225408676
2431,117273.38148239069
2432,171318.5397370416
2433,160792.76756534423
2434,160616.33056288466
2435,174362.3549293106
2436,109031.90068679335
2437,127362.22939376385
2438,114095.5309043247
2439,75221.15210109772
2440,138781.98975107615
2441,109455.53860245398
2442,88071.82350743681
2443,135645.861034154
2444,122903.6317206198
2445,113188.10596656986
2446,127564.3828573148
2447,193200.3929994888
2448,147851.04247822054
2449,108816.39245534962
2450,166758.83434999696
2451,129383.5942184109
2452,224480.44034209213
2453,92141.38778986665
2454,108506.21557150199
2455,119861.21437640383
2456,179565.81581522513
2457,173419.28540260554
2458,158585.94924074243
2459,134659.59776271414
2460,158297.14003238652
2461,146687.35467563296
2462,134823.9585397466
2463,147907.67418184972
2464,194461.94714531087
2465,133817.639135845
2466,168881.0356148161
2467,125633.67845153436
2468,133938.09510497886
2469,122830.3862637408
2470,219603.75981103908
2471,198849.07056737738
2472,183740.4287132352
2473,113545.16083616574
2474,108328.78112937813
2475,202159.7684124806
2476,116252.05142108136
2477,114466.57416601141
2478,160455.63023678516
2479,134341.3686772694
2480,175613.57642224827
2481,139764.90583962417
2482,104661.1418628977
2483,120285.95380022185
2484,133979.5201387436
2485,143112.6153041479
2486,177279.406235149
2487,244473.88549603155
2488,181399.64565477712
2489,185274.1108265585
2490,157718.27190958208
2491,62162.04608838036
2492,210885.49018791242
2493,185607.9364028356
2494,196719.35394425597
2495,101850.00881492166
2496,240653.11672606302
2497,162184.8743688408
2498,144039.54670965776
2499,85161.79310905893
2500,91259.77471946072
2501,155968.34143650412
2502,139366.66524941166
2503,108368.41852624566
2504,217493.68388132955
2505,246446.08846984815
2506,257080.28032050922
2507,290262.0436552132
2508,257151.50369540858
2509,236751.64453688002
2510,234447.67655138724
2511,185801.7493378818
2512,233948.0036968793
2513,228134.6343960673
2514,285345.84262362367
2515,188962.62765223294
2516,189017.83547775564
2517,152038.70000119493
2518,174115.72048240597
2519,272312.324626016
2520,242580.7219285791
2521,199466.61032934568
2522,227723.41492037603
2523,125846.74211569826
2524,157248.91623105353
2525,166547.47874932457
2526,195664.77818768867
2527,158293.4537172573
2528,203106.09244185477
2529,52968.40738601712
2530,147863.72673712208
2531,256233.80322807631
2532,232913.45838418347
2533,203000.46886114695
2534,260794.08961549302
2535,268431.97965049406
2536,224627.65015314985
2537,275940.5860766695
2538,198714.11120467779
2539,197643.76252706617
2540,193464.74950072274
2541,186903.80209707096
2542,170549.03543470067
2543,124297.93966921602
2544,124929.30885295366
2545,151350.75379846198
2546,136259.79523855497
2547,140615.65887978493
2548,157658.67711176924
2549,149798.32156030333
2550,579273.7803673332
2551,144178.45712320541
2552,137965.1814310957
2553,98616.55204759922
2554,86933.1043262725
2555,100343.08755577757
2556,101029.1421231541
2557,100763.94488886045
2558,178574.33557386976
2559,153011.0362106887
2560,191169.9374461706
2561,167634.10157123892
2562,158165.84556076908
2563,162734.1771701842
2564,205449.25458277238
2565,175140.98072824252
2566,210874.81395139988
2567,141894.63638091282
2568,232883.29226042732
2569,284082.59505847876
2570,115645.09222003366
2571,212844.7254688533
2572,157294.73234386518
2573,246244.54019342054
2574,304697.74700446444
2575,147691.00970948927
2576,93202.68460682296
2577,184739.94289877673
2578,51234.28594629688
2579,36382.873104225466
2580,87690.45327977807
2581,104879.40981708688
2582,117007.9059992698
2583,283061.39821263705
2584,161160.81783058427
2585,198524.0283298351
2586,215423.47503857594
2587,210914.3890031908
2588,139128.49266048003
2589,148188.35095430177
2590,169549.6547996016
2591,230242.38805740594
2592,214485.3990319848
2593,273560.8520124114
2594,193327.98110397038
2595,235561.73550490814
2596,265226.4027488799
2597,214552.0896970494
2598,296609.4037389271
2599,363752.157333561
2600,177861.7839535694
2601,111950.81905784571
2602,76874.89215208136
2603,86076.50502624357
2604,93113.61442549899
2605,79476.34105558635
2606,145825.5121675138
2607,194292.52051747532
2608,229005.96159319102
2609,161955.18418564106
2610,98416.43218324866
2611,163785.90575858118
2612,158861.1589791875
2613,122221.11816592742
2614,131719.8499376587
2615,170920.5048109394
2616,154503.73970782335
2617,209257.0312701189
2618,277259.8415981697
2619,196979.78883428406
2620,191636.97815384262
2621,188224.26270203217
2622,186315.02984661626
2623,258048.93213964964
2624,298465.5128914107
2625,324251.3430991402
2626,180860.84941779877
2627,191285.75174782012
2628,495419.7759291406
2629,554025.3718292643
2630,443684.4056653464
2631,479358.9321032944
2632,445664.4145213581
2633,343481.2970496332
2634,464267.78549344663
2635,132438.01204015786
2636,179172.10283924468
2637,216443.06618429325
2638,273062.1734361773
2639,197057.69952673343
2640,159285.1183615958
2641,122381.58052569802
2642,146301.0992326333
2643,113539.17896317583
2644,111176.02574451565
2645,115128.87571077415
2646,102699.32975909166
2647,105540.81769147134
2648,146525.9406039448
2649,154031.03335767883
2650,115480.42269063825
2651,144543.53436651028
2652,397385.96622809995
2653,283922.5569699081
2654,307994.19472813
2655,432524.41033597064
2656,347210.7069258523
2657,367638.70912582387
2658,372553.7629600699
2659,356680.6476219966
2660,385429.8334217509
2661,389450.41239189706
2662,412265.0599255991
2663,290211.0329635972
2664,313389.58930795774
2665,318815.174646848
2666,300570.7306256911
2667,191550.2762798493
2668,199485.870796305
2669,200062.93609202083
2670,282921.7632090922
2671,201060.5802589617
2672,194724.87642551336
2673,186818.60331686633
2674,192468.43092158495
2675,202078.91062310175
2676,204206.17891372938
2677,214905.237614376
2678,227096.72100794705
2679,301032.9322323496
2680,311290.7654019465
2681,407491.8464495516
2682,337699.6916343839
2683,488178.3872365196
2684,347668.3844290522
2685,330354.67677291477
2686,256450.56717315584
2687,316124.94920585456
2688,218457.70518538752
2689,238305.50409884338
2690,375509.4391973712
2691,208121.85213967547
2692,177545.81957778172
2693,221220.143662212
2694,160502.4061056651
2695,204183.17056381959
2696,195205.2513896572
2697,198335.50761810306
2698,200940.17799776094
2699,158596.89069261448
2700,150564.63357074285
2701,162434.70962446523
2702,134525.90128658892
2703,138735.9831570708
2704,154667.72499450727
2705,134943.09223326738
2706,108330.37595736809
2707,117735.10575506958
2708,157380.3287456343
2709,123555.33454371226
2710,138610.20397443164
2711,301956.6838384651
2712,423575.11482487555
2713,159863.11868612247
2714,146412.4575402815
2715,173021.71948108688
2716,129624.37187550162
2717,217186.71358711412
2718,237754.77903159457
2719,157944.62610890294
2720,173376.1381885043
2721,136202.7416700295
2722,152356.5304389327
2723,153036.87131744833
2724,129563.43574721136
2725,123966.97653716823
2726,138099.39594690443
2727,157875.31479730198
2728,197123.15343041223
2729,151013.31688035958
2730,155451.47629600848
2731,127646.31543935827
2732,151265.410155313
2733,138887.6503656785
2734,129532.20242957075
